container	path_id	type	field_path	value
resources.assets	8716	MonoBehaviour	itemDescription	+4 [[stamina]@Stamina] to the recipient.
resources.assets	8717	MonoBehaviour	itemName	Cinnamon Bun
resources.assets	8717	MonoBehaviour	itemDescription	+4 [[stamina]@Stamina] to the recipient.
resources.assets	8718	MonoBehaviour	itemName	Slice of Pie
resources.assets	8718	MonoBehaviour	itemDescription	+5 [[stamina]@Stamina] to the recipient.
resources.assets	8719	MonoBehaviour	itemName	Shaved Ice
resources.assets	8719	MonoBehaviour	itemDescription	+5 [[stamina]@Stamina] to the recipient.
resources.assets	8720	MonoBehaviour	itemName	Croissant
resources.assets	8720	MonoBehaviour	itemDescription	+1 [[joy]@Move], doubled if the recipient's MOST favorite Affection type is [[romance]@Romance].
resources.assets	8721	MonoBehaviour	itemName	Crepe
resources.assets	8721	MonoBehaviour	itemDescription	+2 [[stamina]@Stamina], doubled if the recipient's MOST favorite Affection type is [[romance]@Romance].
resources.assets	8722	MonoBehaviour	itemName	Baguette
resources.assets	8722	MonoBehaviour	itemDescription	+10% [[passion]@Passion], doubled if the recipient's MOST favorite Affection type is [[romance]@Romance].
resources.assets	8723	MonoBehaviour	itemName	Quiche
resources.assets	8723	MonoBehaviour	itemDescription	+2 [[sentiment]@Sentiment], doubled if the recipient's MOST favorite Affection type is [[romance]@Romance].
resources.assets	8724	MonoBehaviour	itemName	Pizza
resources.assets	8724	MonoBehaviour	itemDescription	+1 [[joy]@Move], doubled if the recipient's MOST favorite Affection type is [[sexuality]@Sexuality].
resources.assets	8725	MonoBehaviour	itemName	Bruschetta
resources.assets	8725	MonoBehaviour	itemDescription	+2 [[stamina]@Stamina], doubled if the recipient's MOST favorite Affection type is [[sexuality]@Sexuality].
resources.assets	8726	MonoBehaviour	itemName	Lasagna
resources.assets	8726	MonoBehaviour	itemDescription	+10% [[passion]@Passion], doubled if the recipient's MOST favorite Affection type is [[sexuality]@Sexuality].
resources.assets	8727	MonoBehaviour	itemName	Ravioli
resources.assets	8727	MonoBehaviour	itemDescription	+2 [[sentiment]@Sentiment], doubled if the recipient's MOST favorite Affection type is [[sexuality]@Sexuality].
resources.assets	8728	MonoBehaviour	itemName	Sushi
resources.assets	8728	MonoBehaviour	itemDescription	+1 [[joy]@Move], doubled if the recipient's MOST favorite Affection type is [[talent]@Talent].
resources.assets	8729	MonoBehaviour	itemName	Rice Ball
resources.assets	8729	MonoBehaviour	itemDescription	+2 [[stamina]@Stamina], doubled if the recipient's MOST favorite Affection type is [[talent]@Talent].
resources.assets	8730	MonoBehaviour	itemName	Bento Box
resources.assets	8730	MonoBehaviour	itemDescription	+10% [[passion]@Passion], doubled if the recipient's MOST favorite Affection type is [[talent]@Talent].
resources.assets	8731	MonoBehaviour	itemName	Ramen
resources.assets	8731	MonoBehaviour	itemDescription	+2 [[sentiment]@Sentiment], doubled if the recipient's MOST favorite Affection type is [[talent]@Talent].
resources.assets	8732	MonoBehaviour	itemName	Taco
resources.assets	8732	MonoBehaviour	itemDescription	+1 [[joy]@Move], doubled if the recipient's MOST favorite Affection type is [[flirtation]@Flirtation].
resources.assets	8733	MonoBehaviour	itemName	Nachos
resources.assets	8733	MonoBehaviour	itemDescription	+2 [[stamina]@Stamina], doubled if the recipient's MOST favorite Affection type is [[flirtation]@Flirtation].
resources.assets	8734	MonoBehaviour	itemName	Burrito
resources.assets	8734	MonoBehaviour	itemDescription	+10% [[passion]@Passion], doubled if the recipient's MOST favorite Affection type is [[flirtation]@Flirtation].
resources.assets	8735	MonoBehaviour	itemName	Guacamole
resources.assets	8735	MonoBehaviour	itemDescription	+2 [[sentiment]@Sentiment], doubled if the recipient's MOST favorite Affection type is [[flirtation]@Flirtation].
resources.assets	8736	MonoBehaviour	itemName	Shrimp
resources.assets	8736	MonoBehaviour	itemDescription	+2 [[sentiment]@Sentiment] to the recipient.
resources.assets	8737	MonoBehaviour	itemName	Grilled Salmon
resources.assets	8737	MonoBehaviour	itemDescription	+3 [[sentiment]@Sentiment] to the recipient.
resources.assets	8738	MonoBehaviour	itemName	Mussels
resources.assets	8738	MonoBehaviour	itemDescription	+4 [[sentiment]@Sentiment] to the recipient.
resources.assets	8739	MonoBehaviour	itemName	Lobster Tail
resources.assets	8739	MonoBehaviour	itemDescription	+5 [[sentiment]@Sentiment] to the recipient.
resources.assets	8740	MonoBehaviour	itemName	Tater Tots
resources.assets	8741	MonoBehaviour	itemName	Box of Chocolates
resources.assets	8742	MonoBehaviour	itemName	Ice Cream
resources.assets	8743	MonoBehaviour	itemName	Escargot
resources.assets	8744	MonoBehaviour	itemName	Caesar Salad
resources.assets	8745	MonoBehaviour	itemName	Miso Soup
resources.assets	8746	MonoBehaviour	itemName	Carnitas
resources.assets	8747	MonoBehaviour	itemName	Crab Legs
resources.assets	8748	MonoBehaviour	itemName	Pear
resources.assets	8749	MonoBehaviour	itemName	Kiwi
resources.assets	8750	MonoBehaviour	itemName	Watermelon
resources.assets	8751	MonoBehaviour	itemName	Carambola
resources.assets	8752	MonoBehaviour	itemName	Lime
resources.assets	8753	MonoBehaviour	itemName	Orange
resources.assets	8754	MonoBehaviour	itemName	Mango
resources.assets	8755	MonoBehaviour	itemName	Papaya
resources.assets	8756	MonoBehaviour	itemName	Cantaloupe
resources.assets	8757	MonoBehaviour	itemName	Peach
resources.assets	8758	MonoBehaviour	itemName	Apple
resources.assets	8759	MonoBehaviour	itemName	Cherry
resources.assets	8760	MonoBehaviour	itemName	Strawberry
resources.assets	8761	MonoBehaviour	itemName	Pomegranate
resources.assets	8762	MonoBehaviour	itemName	Pitaya
resources.assets	8763	MonoBehaviour	itemName	Blueberry
resources.assets	8764	MonoBehaviour	itemName	Raspberry
resources.assets	8765	MonoBehaviour	itemName	Rambutan
resources.assets	8766	MonoBehaviour	itemName	Grapes
resources.assets	8767	MonoBehaviour	itemName	Plum
resources.assets	8768	MonoBehaviour	itemName	Talent Level (LEVEL)
resources.assets	8768	MonoBehaviour	itemDescription	[[talent]@Talent] token matches will yield [[talent](NUM0)x] Affection.
resources.assets	8768	MonoBehaviour	categoryDescription	Affection Level • Talent
resources.assets	8769	MonoBehaviour	itemName	Flirtation Level (LEVEL)
resources.assets	8769	MonoBehaviour	itemDescription	[[flirtation]@Flirtation] token matches will yield [[flirtation](NUM0)x] Affection.
resources.assets	8769	MonoBehaviour	categoryDescription	Affection Level • Flirtation
resources.assets	8770	MonoBehaviour	itemName	Romance Level (LEVEL)
resources.assets	8770	MonoBehaviour	itemDescription	[[romance]@Romance] token matches will yield [[romance](NUM0)x] Affection.
resources.assets	8770	MonoBehaviour	categoryDescription	Affection Level • Romance
resources.assets	8771	MonoBehaviour	itemName	Sexuality Level (LEVEL)
resources.assets	8771	MonoBehaviour	itemDescription	[[sexuality]@Sexuality] token matches will yield [[sexuality](NUM0)x] Affection.
resources.assets	8771	MonoBehaviour	categoryDescription	Affection Level • Sexuality
resources.assets	8772	MonoBehaviour	itemName	Passion Level (LEVEL)
resources.assets	8772	MonoBehaviour	itemDescription	[[passion]@Passion] token matches will increase the recipient's Affection match multiplier by up to [[passion](NUM0)x].
resources.assets	8772	MonoBehaviour	categoryDescription	Affection Level • Passion
resources.assets	8773	MonoBehaviour	itemName	Style Level (LEVEL)
resources.assets	8773	MonoBehaviour	itemDescription	Big [[style]@Affection] token matches will have (A) [[style](NUM0)] chance of generating a POWER token.
resources.assets	8773	MonoBehaviour	categoryDescription	Affection Level • Style
resources.assets	8774	MonoBehaviour	itemName	Talent EXP
resources.assets	8774	MonoBehaviour	itemDescription	Earn [[talent]@Talent] EXP by giving [[talent]@Talent] smoothies to girls.
resources.assets	8774	MonoBehaviour	categoryDescription	#NAME?
resources.assets	8775	MonoBehaviour	itemName	Flirtation EXP
resources.assets	8775	MonoBehaviour	itemDescription	Earn [[flirtation]@Flirtation] EXP by giving [[flirtation]@Flirtation] smoothies to girls.
resources.assets	8775	MonoBehaviour	categoryDescription	#NAME?
resources.assets	8776	MonoBehaviour	itemName	Romance EXP
resources.assets	8776	MonoBehaviour	itemDescription	Earn [[romance]@Romance] EXP by giving [[romance]@Romance] smoothies to girls.
resources.assets	8776	MonoBehaviour	categoryDescription	#NAME?
resources.assets	8777	MonoBehaviour	itemName	Sexuality EXP
resources.assets	8777	MonoBehaviour	itemDescription	Earn [[sexuality]@Sexuality] EXP by giving [[sexuality]@Sexuality] smoothies to girls.
resources.assets	8777	MonoBehaviour	categoryDescription	#NAME?
resources.assets	8778	MonoBehaviour	itemName	Passion EXP
resources.assets	8778	MonoBehaviour	itemDescription	Earn [[passion]@Passion] EXP by giving [[passion]Unique Gifts] to girls.
resources.assets	8778	MonoBehaviour	categoryDescription	#NAME?
resources.assets	8779	MonoBehaviour	itemName	Style EXP
resources.assets	8779	MonoBehaviour	itemDescription	Earn [[style]@Style] EXP by giving [[style]Shoes] to girls.
resources.assets	8779	MonoBehaviour	categoryDescription	#NAME?
resources.assets	8780	MonoBehaviour	itemName	Suitcase of Panties
resources.assets	8780	MonoBehaviour	itemDescription	A suitcase full of panties. It's the only thing you packed.
resources.assets	8780	MonoBehaviour	categoryDescription	Special Item
resources.assets	8781	MonoBehaviour	itemName	Baggage Notice
resources.assets	8781	MonoBehaviour	itemDescription	Baggage is key to raising your stats. Each baggage you learn about will allow more smoothies, unique gifts and shoes to appear in the store. If you notice that these types of gifts aren't showing up, you should try talking to girls more often.
resources.assets	8781	MonoBehaviour	categoryDescription	Baggage Ain’t All Bad
resources.assets	8782	MonoBehaviour	itemName	Ship in a Bottle
resources.assets	8783	MonoBehaviour	itemName	Alpha Mode
resources.assets	8783	MonoBehaviour	itemDescription	Dates will continue to increase in difficulty indefinitely! See how many more dates you can complete!
resources.assets	8783	MonoBehaviour	categoryDescription	The Classic Challenge
resources.assets	8784	MonoBehaviour	itemName	Non-Stop Mode
resources.assets	8784	MonoBehaviour	itemDescription	Embark on an epic non-stop date with round after round of random girls! How many rounds can you complete before running out of moves?
resources.assets	8784	MonoBehaviour	categoryDescription	AKA: The Gauntlet Date
resources.assets	8785	MonoBehaviour	itemName	Incel Difficulty
resources.assets	8785	MonoBehaviour	itemDescription	You're now able to start a new save file on the hardest difficulty, which includes reduced moves and stacking baggage!
resources.assets	8785	MonoBehaviour	categoryDescription	Know True Suffering
resources.assets	8786	MonoBehaviour	itemName	Expanded Wardrobe
resources.assets	8786	MonoBehaviour	itemDescription	You can now directly purchase even more new hairstyles and outfits for all of the girls using the wardrobe app!
resources.assets	8786	MonoBehaviour	categoryDescription	Fresh Looks For All
resources.assets	8787	MonoBehaviour	itemName	Suede Booties
resources.assets	8788	MonoBehaviour	itemName	Striped Booties
resources.assets	8789	MonoBehaviour	itemName	Goth Booties
resources.assets	8790	MonoBehaviour	itemName	Abstract Booties
resources.assets	8791	MonoBehaviour	itemName	Satanic Booties
resources.assets	8792	MonoBehaviour	itemName	Astro Boots
resources.assets	8793	MonoBehaviour	itemName	Sacred Boots
resources.assets	8794	MonoBehaviour	itemName	Sherbet Boots
resources.assets	8795	MonoBehaviour	itemName	Hydro Boots
resources.assets	8796	MonoBehaviour	itemName	Cosmic Boots
resources.assets	8797	MonoBehaviour	itemName	Crafted Flats
resources.assets	8798	MonoBehaviour	itemName	Basic Flats
resources.assets	8799	MonoBehaviour	itemName	Floral Flats
resources.assets	8800	MonoBehaviour	itemName	Open Flats
resources.assets	8801	MonoBehaviour	itemName	Cozy Flats
resources.assets	8802	MonoBehaviour	itemName	Comfy Flip Flops
resources.assets	8803	MonoBehaviour	itemName	Palm Flip Flops
resources.assets	8804	MonoBehaviour	itemName	Melon Flip Flops
resources.assets	8805	MonoBehaviour	itemName	Aqua Flip Flops
resources.assets	8806	MonoBehaviour	itemName	Garden Flip Flops
resources.assets	8807	MonoBehaviour	itemName	Zip Up Gladiators
resources.assets	8808	MonoBehaviour	itemName	Strap Gladiators
resources.assets	8809	MonoBehaviour	itemName	Weave Gladiators
resources.assets	8810	MonoBehaviour	itemName	Modest Gladiators
resources.assets	8811	MonoBehaviour	itemName	Web Gladiators
resources.assets	8812	MonoBehaviour	itemName	Elegant Peep Toes
resources.assets	8813	MonoBehaviour	itemName	Angel Peep Toes
resources.assets	8814	MonoBehaviour	itemName	Plaid Peep Toes
resources.assets	8815	MonoBehaviour	itemName	Ribbon Peep Toes
resources.assets	8816	MonoBehaviour	itemName	Leopard Peep Toes
resources.assets	8817	MonoBehaviour	itemName	Geta Platforms
resources.assets	8818	MonoBehaviour	itemName	Candy Platforms
resources.assets	8819	MonoBehaviour	itemName	Light Up Platforms
resources.assets	8820	MonoBehaviour	itemName	Rainbow Platforms
resources.assets	8821	MonoBehaviour	itemName	Star Platforms
resources.assets	8822	MonoBehaviour	itemName	Girly Pumps
resources.assets	8823	MonoBehaviour	itemName	Classy Pumps
resources.assets	8824	MonoBehaviour	itemName	Shiny Pumps
resources.assets	8825	MonoBehaviour	itemName	Polka Dot Pumps
resources.assets	8826	MonoBehaviour	itemName	Fancy Pumps
resources.assets	8827	MonoBehaviour	itemName	Skater Sneakers
resources.assets	8828	MonoBehaviour	itemName	Ballin' Sneakers
resources.assets	8829	MonoBehaviour	itemName	High Top Sneakers
resources.assets	8830	MonoBehaviour	itemName	Airy Sneakers
resources.assets	8831	MonoBehaviour	itemName	Training Sneakers
resources.assets	8832	MonoBehaviour	itemName	Glittery Heels
resources.assets	8833	MonoBehaviour	itemName	Golden Heels
resources.assets	8834	MonoBehaviour	itemName	Studded Heels
resources.assets	8835	MonoBehaviour	itemName	Neon Heels
resources.assets	8836	MonoBehaviour	itemName	Clear Heels
resources.assets	8837	MonoBehaviour	itemName	Patriotic Wedges
resources.assets	8838	MonoBehaviour	itemName	Charcoal Wedges
resources.assets	8839	MonoBehaviour	itemName	Cork Wedges
resources.assets	8840	MonoBehaviour	itemName	Wooden Wedges
